Temperature - (Celsius), Year, Month, Country, ISO3
-7.3615, 2005, Feb, Sweden, SWE
-6.235, 2005, Mar, Sweden, SWE
2.25858, 2005, Apr, Sweden, SWE
6.10239, 2005, May, Sweden, SWE
11.683, 2005, Jun, Sweden, SWE
15.6143, 2005, Jul, Sweden, SWE
12.92, 2005, Aug, Sweden, SWE
9.08616, 2005, Sep, Sweden, SWE
4.40023, 2005, Oct, Sweden, SWE
-0.7583, 2005, Nov, Sweden, SWE
-7.1131, 2005, Dec, Sweden, SWE
-7.8376, 2006, Jan, Sweden, SWE
-8.5802, 2006, Feb, Sweden, SWE
-8.4929, 2006, Mar, Sweden, SWE
1.47492, 2006, Apr, Sweden, SWE
7.56082, 2006, May, Sweden, SWE
12.5153, 2006, Jun, Sweden, SWE
15.5365, 2006, Jul, Sweden, SWE
15.1779, 2006, Aug, Sweden, SWE
10.3805, 2006, Sep, Sweden, SWE
3.54022, 2006, Oct, Sweden, SWE
-1.3539, 2006, Nov, Sweden, SWE
-1.868, 2006, Dec, Sweden, SWE
-7.4227, 2007, Jan, Sweden, SWE
-10.37, 2007, Feb, Sweden, SWE
-0.8245, 2007, Mar, Sweden, SWE
2.52545, 2007, Apr, Sweden, SWE
7.02146, 2007, May, Sweden, SWE
12.8835, 2007, Jun, Sweden, SWE
14.1963, 2007, Jul, Sweden, SWE
13.2637, 2007, Aug, Sweden, SWE
7.61863, 2007, Sep, Sweden, SWE
3.88193, 2007, Oct, Sweden, SWE
-3.1963, 2007, Nov, Sweden, SWE
-3.6746, 2007, Dec, Sweden, SWE
-5.0322, 2008, Jan, Sweden, SWE
-3.7811, 2008, Feb, Sweden, SWE
-4.297, 2008, Mar, Sweden, SWE
1.8943, 2008, Apr, Sweden, SWE
7.26367, 2008, May, Sweden, SWE
12.0532, 2008, Jun, Sweden, SWE
14.6574, 2008, Jul, Sweden, SWE
11.948, 2008, Aug, Sweden, SWE
7.63396, 2008, Sep, Sweden, SWE
3.61461, 2008, Oct, Sweden, SWE
-2.7299, 2008, Nov, Sweden, SWE
-5.0004, 2008, Dec, Sweden, SWE
-7.3619, 2009, Jan, Sweden, SWE
-9.7023, 2009, Feb, Sweden, SWE
-3.6938, 2009, Mar, Sweden, SWE
2.59443, 2009, Apr, Sweden, SWE
8.17292, 2009, May, Sweden, SWE
11.189, 2009, Jun, Sweden, SWE
14.3437, 2009, Jul, Sweden, SWE
13.7196, 2009, Aug, Sweden, SWE
9.50539, 2009, Sep, Sweden, SWE
0.83952, 2009, Oct, Sweden, SWE
-0.645, 2009, Nov, Sweden, SWE
-8.7284, 2009, Dec, Sweden, SWE
-12.891, 2010, Jan, Sweden, SWE
-12.448, 2010, Feb, Sweden, SWE
-5.6353, 2010, Mar, Sweden, SWE
1.62953, 2010, Apr, Sweden, SWE
7.01886, 2010, May, Sweden, SWE
10.8113, 2010, Jun, Sweden, SWE
15.6146, 2010, Jul, Sweden, SWE
12.7902, 2010, Aug, Sweden, SWE
8.14709, 2010, Sep, Sweden, SWE
2.77329, 2010, Oct, Sweden, SWE
-7.2141, 2010, Nov, Sweden, SWE
-13.006, 2010, Dec, Sweden, SWE
-8.9058, 2011, Jan, Sweden, SWE
-11.005, 2011, Feb, Sweden, SWE
-3.7945, 2011, Mar, Sweden, SWE
3.7651, 2011, Apr, Sweden, SWE
7.47777, 2011, May, Sweden, SWE
13.5425, 2011, Jun, Sweden, SWE
15.2851, 2011, Jul, Sweden, SWE
13.2023, 2011, Aug, Sweden, SWE
9.98481, 2011, Sep, Sweden, SWE
4.31814, 2011, Oct, Sweden, SWE
0.73031, 2011, Nov, Sweden, SWE
-3.5777, 2011, Dec, Sweden, SWE
-8.3688, 2012, Jan, Sweden, SWE
-9.0229, 2012, Feb, Sweden, SWE
-0.8492, 2012, Mar, Sweden, SWE
0.24438, 2012, Apr, Sweden, SWE
6.76503, 2012, May, Sweden, SWE
10.4387, 2012, Jun, Sweden, SWE
13.5902, 2012, Jul, Sweden, SWE
12.3989, 2012, Aug, Sweden, SWE
7.94312, 2012, Sep, Sweden, SWE
1.87115, 2012, Oct, Sweden, SWE
-1.2795, 2012, Nov, Sweden, SWE
-10.827, 2012, Dec, Sweden, SWE
-9.2304, 2013, Jan, Sweden, SWE
-7.4992, 2013, Feb, Sweden, SWE
-7.9322, 2013, Mar, Sweden, SWE
0.40987, 2013, Apr, Sweden, SWE
9.62597, 2013, May, Sweden, SWE
13.0305, 2013, Jun, Sweden, SWE
14.2996, 2013, Jul, Sweden, SWE
13.347, 2013, Aug, Sweden, SWE
9.27898, 2013, Sep, Sweden, SWE
3.5041, 2013, Oct, Sweden, SWE
-1.9118, 2013, Nov, Sweden, SWE
-3.4826, 2013, Dec, Sweden, SWE
-9.6447, 2014, Jan, Sweden, SWE
-2.9749, 2014, Feb, Sweden, SWE
-1.0938, 2014, Mar, Sweden, SWE
2.42752, 2014, Apr, Sweden, SWE
7.10368, 2014, May, Sweden, SWE
11.5333, 2014, Jun, Sweden, SWE
17.0625, 2014, Jul, Sweden, SWE
13.6754, 2014, Aug, Sweden, SWE
9.34882, 2014, Sep, Sweden, SWE
3.9999, 2014, Oct, Sweden, SWE
-1.6477, 2014, Nov, Sweden, SWE
-5.723, 2014, Dec, Sweden, SWE
-7.6262, 2015, Jan, Sweden, SWE
-5.5862, 2015, Feb, Sweden, SWE
-1.0382, 2015, Mar, Sweden, SWE
2.07592, 2015, Apr, Sweden, SWE
6.10043, 2015, May, Sweden, SWE
10.1219, 2015, Jun, Sweden, SWE
12.7134, 2015, Jul, Sweden, SWE
14.012, 2015, Aug, Sweden, SWE
9.69008, 2015, Sep, Sweden, SWE
3.52621, 2015, Oct, Sweden, SWE
-0.6702, 2015, Nov, Sweden, SWE
-3.3635, 2015, Dec, Sweden, SWE
-11.617, 2016, Jan, Sweden, SWE
-5.5792, 2016, Feb, Sweden, SWE
-2.1491, 2016, Mar, Sweden, SWE
1.70761, 2016, Apr, Sweden, SWE
8.61873, 2016, May, Sweden, SWE
12.1433, 2016, Jun, Sweden, SWE
14.6804, 2016, Jul, Sweden, SWE
12.2126, 2016, Aug, Sweden, SWE
10.3422, 2016, Sep, Sweden, SWE
2.80106, 2016, Oct, Sweden, SWE
-3.7868, 2016, Nov, Sweden, SWE
-4.1554, 2016, Dec, Sweden, SWE

