"","x"
"1","Temperature - (Celsius), Year, Month, Country, ISO3
-6.1589, 1991, Jan, North Vietnam, NOR
-9.7242, 1991, Feb, North Vietnam, NOR
-3.9381, 1991, Mar, North Vietnam, NOR
0.3441, 1991, Apr, North Vietnam, NOR
3.78542, 1991, May, North Vietnam, NOR
8.30994, 1991, Jun, North Vietnam, NOR
12.8303, 1991, Jul, North Vietnam, NOR
11.764, 1991, Aug, North Vietnam, NOR
6.01173, 1991, Sep, North Vietnam, NOR
1.65418, 1991, Oct, North Vietnam, NOR
-2.2634, 1991, Nov, North Vietnam, NOR
-3.2405, 1991, Dec, North Vietnam, NOR
-3.9194, 1992, Jan, North Vietnam, NOR
-4.3122, 1992, Feb, North Vietnam, NOR
-2.493, 1992, Mar, North Vietnam, NOR
-1.8663, 1992, Apr, North Vietnam, NOR
6.53532, 1992, May, North Vietnam, NOR
11.6911, 1992, Jun, North Vietnam, NOR
10.9116, 1992, Jul, North Vietnam, NOR
9.70133, 1992, Aug, North Vietnam, NOR
7.63248, 1992, Sep, North Vietnam, NOR
-2.4576, 1992, Oct, North Vietnam, NOR
-4.4312, 1992, Nov, North Vietnam, NOR
-3.3454, 1992, Dec, North Vietnam, NOR
-5.3507, 1993, Jan, North Vietnam, NOR
-5.2783, 1993, Feb, North Vietnam, NOR
-4.3316, 1993, Mar, North Vietnam, NOR
-0.158, 1993, Apr, North Vietnam, NOR
5.81237, 1993, May, North Vietnam, NOR
7.41232, 1993, Jun, North Vietnam, NOR
11.5553, 1993, Jul, North Vietnam, NOR
9.71271, 1993, Aug, North Vietnam, NOR
4.91258, 1993, Sep, North Vietnam, NOR
-0.2827, 1993, Oct, North Vietnam, NOR
-3.95, 1993, Nov, North Vietnam, NOR
-7.9001, 1993, Dec, North Vietnam, NOR
-10.238, 1994, Jan, North Vietnam, NOR
-11.123, 1994, Feb, North Vietnam, NOR
-4.9158, 1994, Mar, North Vietnam, NOR
0.79482, 1994, Apr, North Vietnam, NOR
4.16585, 1994, May, North Vietnam, NOR
7.94202, 1994, Jun, North Vietnam, NOR
13.4902, 1994, Jul, North Vietnam, NOR
11.3585, 1994, Aug, North Vietnam, NOR
6.18533, 1994, Sep, North Vietnam, NOR
0.64961, 1994, Oct, North Vietnam, NOR
-2.7559, 1994, Nov, North Vietnam, NOR
-3.3111, 1994, Dec, North Vietnam, NOR
-6.5001, 1995, Jan, North Vietnam, NOR
-5.6067, 1995, Feb, North Vietnam, NOR
-3.504, 1995, Mar, North Vietnam, NOR
-1.5282, 1995, Apr, North Vietnam, NOR
3.8839, 1995, May, North Vietnam, NOR
9.50511, 1995, Jun, North Vietnam, NOR
11.1213, 1995, Jul, North Vietnam, NOR
10.73, 1995, Aug, North Vietnam, NOR
6.97048, 1995, Sep, North Vietnam, NOR
2.72312, 1995, Oct, North Vietnam, NOR
-5.13, 1995, Nov, North Vietnam, NOR
-9.3832, 1995, Dec, North Vietnam, NOR
-7.4603, 1996, Jan, North Vietnam, NOR
-10.585, 1996, Feb, North Vietnam, NOR
-4.981, 1996, Mar, North Vietnam, NOR
-0.6505, 1996, Apr, North Vietnam, NOR
2.86759, 1996, May, North Vietnam, NOR
8.69136, 1996, Jun, North Vietnam, NOR
10.7671, 1996, Jul, North Vietnam, NOR
13.063, 1996, Aug, North Vietnam, NOR
6.07944, 1996, Sep, North Vietnam, NOR
2.86372, 1996, Oct, North Vietnam, NOR
-5.2148, 1996, Nov, North Vietnam, NOR
-8.2277, 1996, Dec, North Vietnam, NOR
-6.9751, 1997, Jan, North Vietnam, NOR
-6.3844, 1997, Feb, North Vietnam, NOR
-3.8764, 1997, Mar, North Vietnam, NOR
-2.5383, 1997, Apr, North Vietnam, NOR
3.62131, 1997, May, North Vietnam, NOR
10.5025, 1997, Jun, North Vietnam, NOR
13.9135, 1997, Jul, North Vietnam, NOR
13.5208, 1997, Aug, North Vietnam, NOR
7.91827, 1997, Sep, North Vietnam, NOR
0.44559, 1997, Oct, North Vietnam, NOR
-3.602, 1997, Nov, North Vietnam, NOR
-5.2925, 1997, Dec, North Vietnam, NOR
-6.3963, 1998, Jan, North Vietnam, NOR
-6.9745, 1998, Feb, North Vietnam, NOR
-5.7476, 1998, Mar, North Vietnam, NOR
-1.4942, 1998, Apr, North Vietnam, NOR
5.03012, 1998, May, North Vietnam, NOR
8.71601, 1998, Jun, North Vietnam, NOR
12.0223, 1998, Jul, North Vietnam, NOR
10.0756, 1998, Aug, North Vietnam, NOR
7.62734, 1998, Sep, North Vietnam, NOR
1.09322, 1998, Oct, North Vietnam, NOR
-5.8762, 1998, Nov, North Vietnam, NOR
-5.7206, 1998, Dec, North Vietnam, NOR
-8.6798, 1999, Jan, North Vietnam, NOR
-8.0526, 1999, Feb, North Vietnam, NOR
-4.2458, 1999, Mar, North Vietnam, NOR
0.63615, 1999, Apr, North Vietnam, NOR
3.95591, 1999, May, North Vietnam, NOR
10.1764, 1999, Jun, North Vietnam, NOR
12.0363, 1999, Jul, North Vietnam, NOR
10.0971, 1999, Aug, North Vietnam, NOR
9.46178, 1999, Sep, North Vietnam, NOR
2.39263, 1999, Oct, North Vietnam, NOR
0.23623, 1999, Nov, North Vietnam, NOR
-8.1777, 1999, Dec, North Vietnam, NOR
-5.3581, 2000, Jan, North Vietnam, NOR
-5.8257, 2000, Feb, North Vietnam, NOR
-4.3323, 2000, Mar, North Vietnam, NOR
0.34192, 2000, Apr, North Vietnam, NOR
6.17071, 2000, May, North Vietnam, NOR
8.43897, 2000, Jun, North Vietnam, NOR
11.646, 2000, Jul, North Vietnam, NOR
10.4022, 2000, Aug, North Vietnam, NOR
7.40264, 2000, Sep, North Vietnam, NOR
4.81613, 2000, Oct, North Vietnam, NOR
0.10985, 2000, Nov, North Vietnam, NOR
-5.1517, 2000, Dec, North Vietnam, NOR
-5.9804, 2001, Jan, North Vietnam, NOR
-10.21, 2001, Feb, North Vietnam, NOR
-7.6201, 2001, Mar, North Vietnam, NOR
-1.0027, 2001, Apr, North Vietnam, NOR
4.57383, 2001, May, North Vietnam, NOR
9.4689, 2001, Jun, North Vietnam, NOR
12.3007, 2001, Jul, North Vietnam, NOR
11.0057, 2001, Aug, North Vietnam, NOR
7.67856, 2001, Sep, North Vietnam, NOR
3.07409, 2001, Oct, North Vietnam, NOR
-3.153, 2001, Nov, North Vietnam, NOR
-7.2789, 2001, Dec, North Vietnam, NOR
-7.4452, 2002, Jan, North Vietnam, NOR
-5.9937, 2002, Feb, North Vietnam, NOR
-4.273, 2002, Mar, North Vietnam, NOR
1.6916, 2002, Apr, North Vietnam, NOR
7.20661, 2002, May, North Vietnam, NOR
11.6987, 2002, Jun, North Vietnam, NOR
13.3669, 2002, Jul, North Vietnam, NOR
13.5134, 2002, Aug, North Vietnam, NOR
7.53311, 2002, Sep, North Vietnam, NOR
-0.928, 2002, Oct, North Vietnam, NOR
-6.0866, 2002, Nov, North Vietnam, NOR
-8.9039, 2002, Dec, North Vietnam, NOR
-10.621, 2003, Jan, North Vietnam, NOR
-6.2262, 2003, Feb, North Vietnam, NOR
-2.8853, 2003, Mar, North Vietnam, NOR
0.30946, 2003, Apr, North Vietnam, NOR
5.38113, 2003, May, North Vietnam, NOR
10.1366, 2003, Jun, North Vietnam, NOR
14.8901, 2003, Jul, North Vietnam, NOR
11.9113, 2003, Aug, North Vietnam, NOR
7.32253, 2003, Sep, North Vietnam, NOR
0.24444, 2003, Oct, North Vietnam, NOR
-1.6239, 2003, Nov, North Vietnam, NOR
-5.4277, 2003, Dec, North Vietnam, NOR
-8.9662, 2004, Jan, North Vietnam, NOR
-7.3003, 2004, Feb, North Vietnam, NOR
-3.4152, 2004, Mar, North Vietnam, NOR
1.79995, 2004, Apr, North Vietnam, NOR
5.66498, 2004, May, North Vietnam, NOR
8.87614, 2004, Jun, North Vietnam, NOR
12.6945, 2004, Jul, North Vietnam, NOR
12.5561, 2004, Aug, North Vietnam, NOR
7.67685, 2004, Sep, North Vietnam, NOR
2.04861, 2004, Oct, North Vietnam, NOR
-3.7282, 2004, Nov, North Vietnam, NOR
-3.8625, 2004, Dec, North Vietnam, NOR
-5.0868, 2005, Jan, North Vietnam, NOR
-7.069, 2005, Feb, North Vietnam, NOR
-5.9223, 2005, Mar, North Vietnam, NOR
1.0224, 2005, Apr, North Vietnam, NOR
4.13031, 2005, May, North Vietnam, NOR
9.54197, 2005, Jun, North Vietnam, NOR
13.5336, 2005, Jul, North Vietnam, NOR
11.0963, 2005, Aug, North Vietnam, NOR
7.55601, 2005, Sep, North Vietnam, NOR
3.50687, 2005, Oct, North Vietnam, NOR
-0.7753, 2005, Nov, North Vietnam, NOR
-6.1071, 2005, Dec, North Vietnam, NOR
-6.544, 2006, Jan, North Vietnam, NOR
-7.7424, 2006, Feb, North Vietnam, NOR
-8.3575, 2006, Mar, North Vietnam, NOR
0.35419, 2006, Apr, North Vietnam, NOR
6.11039, 2006, May, North Vietnam, NOR
10.1017, 2006, Jun, North Vietnam, NOR
13.4257, 2006, Jul, North Vietnam, NOR
13.2495, 2006, Aug, North Vietnam, NOR
8.86967, 2006, Sep, North Vietnam, NOR
2.29392, 2006, Oct, North Vietnam, NOR
-1.1441, 2006, Nov, North Vietnam, NOR
-1.6802, 2006, Dec, North Vietnam, NOR
-7.1249, 2007, Jan, North Vietnam, NOR
-9.9691, 2007, Feb, North Vietnam, NOR
-1.4523, 2007, Mar, North Vietnam, NOR
0.84976, 2007, Apr, North Vietnam, NOR
4.97032, 2007, May, North Vietnam, NOR
10.8432, 2007, Jun, North Vietnam, NOR
12.7251, 2007, Jul, North Vietnam, NOR
11.3152, 2007, Aug, North Vietnam, NOR
6.21926, 2007, Sep, North Vietnam, NOR
3.10009, 2007, Oct, North Vietnam, NOR
-3.0545, 2007, Nov, North Vietnam, NOR
-3.3701, 2007, Dec, North Vietnam, NOR
-5.0592, 2008, Jan, North Vietnam, NOR
-4.5032, 2008, Feb, North Vietnam, NOR
-5.1828, 2008, Mar, North Vietnam, NOR
0.24509, 2008, Apr, North Vietnam, NOR
5.41196, 2008, May, North Vietnam, NOR
9.97455, 2008, Jun, North Vietnam, NOR
13.1168, 2008, Jul, North Vietnam, NOR
10.697, 2008, Aug, North Vietnam, NOR
6.99914, 2008, Sep, North Vietnam, NOR
2.26915, 2008, Oct, North Vietnam, NOR
-2.8898, 2008, Nov, North Vietnam, NOR
-4.5939, 2008, Dec, North Vietnam, NOR
-6.6727, 2009, Jan, North Vietnam, NOR
-9.5992, 2009, Feb, North Vietnam, NOR
-3.989, 2009, Mar, North Vietnam, NOR
1.23487, 2009, Apr, North Vietnam, NOR
6.42946, 2009, May, North Vietnam, NOR
9.48711, 2009, Jun, North Vietnam, NOR
12.6776, 2009, Jul, North Vietnam, NOR
12.1394, 2009, Aug, North Vietnam, NOR
8.10528, 2009, Sep, North Vietnam, NOR
0.16027, 2009, Oct, North Vietnam, NOR
-0.7997, 2009, Nov, North Vietnam, NOR
-7.6054, 2009, Dec, North Vietnam, NOR
-11.499, 2010, Jan, North Vietnam, NOR
-11.996, 2010, Feb, North Vietnam, NOR
-5.9793, 2010, Mar, North Vietnam, NOR
0.44031, 2010, Apr, North Vietnam, NOR
5.09301, 2010, May, North Vietnam, NOR
8.5897, 2010, Jun, North Vietnam, NOR
12.9751, 2010, Jul, North Vietnam, NOR
11.056, 2010, Aug, North Vietnam, NOR
7.22605, 2010, Sep, North Vietnam, NOR
2.09188, 2010, Oct, North Vietnam, NOR
-7.2086, 2010, Nov, North Vietnam, NOR
-11.049, 2010, Dec, North Vietnam, NOR
-8.0727, 2011, Jan, North Vietnam, NOR
-10.22, 2011, Feb, North Vietnam, NOR
-4.3224, 2011, Mar, North Vietnam, NOR
2.29, 2011, Apr, North Vietnam, NOR
5.85854, 2011, May, North Vietnam, NOR
10.9283, 2011, Jun, North Vietnam, NOR
12.8972, 2011, Jul, North Vietnam, NOR
11.5151, 2011, Aug, North Vietnam, NOR
8.86473, 2011, Sep, North Vietnam, NOR
3.58685, 2011, Oct, North Vietnam, NOR
0.7443, 2011, Nov, North Vietnam, NOR
-3.2641, 2011, Dec, North Vietnam, NOR
-7.5735, 2012, Jan, North Vietnam, NOR
-8.0417, 2012, Feb, North Vietnam, NOR
-1.6934, 2012, Mar, North Vietnam, NOR
-1.0897, 2012, Apr, North Vietnam, NOR
4.92158, 2012, May, North Vietnam, NOR
8.64957, 2012, Jun, North Vietnam, NOR
11.5694, 2012, Jul, North Vietnam, NOR
10.7486, 2012, Aug, North Vietnam, NOR
6.61432, 2012, Sep, North Vietnam, NOR
0.89267, 2012, Oct, North Vietnam, NOR
-1.4348, 2012, Nov, North Vietnam, NOR
-9.4515, 2012, Dec, North Vietnam, NOR
-8.3473, 2013, Jan, North Vietnam, NOR
-7.6604, 2013, Feb, North Vietnam, NOR
-8.0355, 2013, Mar, North Vietnam, NOR
-0.8834, 2013, Apr, North Vietnam, NOR
7.63029, 2013, May, North Vietnam, NOR
10.8377, 2013, Jun, North Vietnam, NOR
12.6071, 2013, Jul, North Vietnam, NOR
11.8406, 2013, Aug, North Vietnam, NOR
8.37879, 2013, Sep, North Vietnam, NOR
2.34892, 2013, Oct, North Vietnam, NOR
-2.2227, 2013, Nov, North Vietnam, NOR
-3.122, 2013, Dec, North Vietnam, NOR
-8.687, 2014, Jan, North Vietnam, NOR
-3.1259, 2014, Feb, North Vietnam, NOR
-2.0529, 2014, Mar, North Vietnam, NOR
1.08876, 2014, Apr, North Vietnam, NOR
5.41152, 2014, May, North Vietnam, NOR
9.91737, 2014, Jun, North Vietnam, NOR
14.9049, 2014, Jul, North Vietnam, NOR
12.0517, 2014, Aug, North Vietnam, NOR
8.24061, 2014, Sep, North Vietnam, NOR
3.20532, 2014, Oct, North Vietnam, NOR
-1.5074, 2014, Nov, North Vietnam, NOR
-5.2454, 2014, Dec, North Vietnam, NOR
-7.2413, 2015, Jan, North Vietnam, NOR
-5.5852, 2015, Feb, North Vietnam, NOR
-1.7376, 2015, Mar, North Vietnam, NOR
0.64487, 2015, Apr, North Vietnam, NOR
4.62152, 2015, May, North Vietnam, NOR
8.17446, 2015, Jun, North Vietnam, NOR
11.0515, 2015, Jul, North Vietnam, NOR
12.6455, 2015, Aug, North Vietnam, NOR
8.68863, 2015, Sep, North Vietnam, NOR
2.89882, 2015, Oct, North Vietnam, NOR
-0.8904, 2015, Nov, North Vietnam, NOR
-3.0697, 2015, Dec, North Vietnam, NOR
-10.379, 2016, Jan, North Vietnam, NOR
-5.8183, 2016, Feb, North Vietnam, NOR
-2.6932, 2016, Mar, North Vietnam, NOR
0.43394, 2016, Apr, North Vietnam, NOR
6.91804, 2016, May, North Vietnam, NOR
10.0572, 2016, Jun, North Vietnam, NOR
12.9359, 2016, Jul, North Vietnam, NOR
10.7289, 2016, Aug, North Vietnam, NOR
9.28058, 2016, Sep, North Vietnam, NOR
2.28086, 2016, Oct, North Vietnam, NOR
-3.4388, 2016, Nov, North Vietnam, NOR
-3.1376, 2016, Dec, North Vietnam, NOR
"
